Catalogue ID,Encounter number,Group code,Date day,Date month,Season,Month numberical,Date year,Full Date,Day,Week ,Bite Confirmed,Fresh bite,Sides of body seen,body,Location,Fresh bites head,Fresh bites mid-lateral,Fresh bites dorsal fin,Fresh bites peduncle,Total fresh bites,Healing head,Healing mid-lateral,Healing dorsal fin,Healing peduncle,Total healing bites,Scarred head,Scarred mid-lateral,Scarred dorsal fin,Scarred peduncle,Total Scarred bites,surface water temp,Social cluster
HIGm0341,DJM,109,6,October,Summer,10,2005,06/10/2005,279,41,Yes,0,Both,20,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.48218166,H20
HIGm0370,DJM,109,6,October,Summer,10,2005,06/10/2005,279,41,No,0,Both,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.48218166,H20
HIGm0373,DJM,109,6,October,Summer,10,2005,06/10/2005,279,41,No,0,Right,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.48218166,H20
HIGm0374,DJM,109,6,October,Summer,10,2005,06/10/2005,279,41,No,0,Right,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.48218166,H20
HIGm0377,DJM,109,6,October,Summer,10,2005,06/10/2005,279,41,No,0,Right,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.48218166,H20
HIGm0378,DJM,109,6,October,Summer,10,2005,06/10/2005,279,41,No,0,Right,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.48218166,H20
HIGm0409,DJM,109,6,October,Summer,10,2005,06/10/2005,279,41,Yes,0,Left,20,lateral,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,26.48218166,H20
HIGm0416,DJM,109,6,October,Summer,10,2005,06/10/2005,279,41,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.48218166,H20
HIGm0417,DJM,109,6,October,Summer,10,2005,06/10/2005,279,41,Yes,0,Both,20,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.48218166,H20
HIGm0418,DJM,109,6,October,Summer,10,2005,06/10/2005,279,41,No,0,Left,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.48218166,H20
HIGm0419,DJM,109,6,October,Summer,10,2005,06/10/2005,279,41,Yes,0,Both,20,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.48218166,H20
HIGm0420,DJM,109,6,October,Summer,10,2005,06/10/2005,279,41,No,0,Left,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.48218166,H20
HIGm0423,DJM,109,6,October,Summer,10,2005,06/10/2005,279,41,Yes,0,Right,10,dorsal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,26.48218166,H20
HIGm0424,DJM,109,6,October,Summer,10,2005,06/10/2005,279,41,No,0,Right,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.48218166,H20
HIGm0425,DJM,109,6,October,Summer,10,2005,06/10/2005,279,41,Yes,0,Both,20,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.48218166,H20
HIGm0426,DJM,109,6,October,Summer,10,2005,06/10/2005,279,41,No,0,Both,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.48218166,H20
HIGm0427,DJM,109,6,October,Summer,10,2005,06/10/2005,279,41,Yes,0,Left,20,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26.48218166,H20
HIGm0429,DJM,109,6,October,Summer,10,2005,06/10/2005,279,41,No,0,Right,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.48218166,H20
HIGm0661,DJM Enc2,111,13,October,Summer,10,2005,13/10/2005,286,42,Yes,1,Both,10,dorsal,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,26.43900008,H13
HIGm0660,DJM Enc2,111,13,October,Summer,10,2005,13/10/2005,286,42,No,0,Left,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.43900008,H13
HIGm0664,DJM Enc2,111,13,October,Summer,10,2005,13/10/2005,286,42,No,0,Right,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.43900008,H13
HIGm0665,DJM Enc2,111,13,October,Summer,10,2005,13/10/2005,286,42,No,0,Right,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.43900008,H13
HIGm0666,DJM Enc2,111,13,October,Summer,10,2005,13/10/2005,286,42,No,0,Right,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.43900008,H13
HIGm0157,DJM Enc2,111,13,October,Summer,10,2005,13/10/2005,286,42,No,0,Right,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.43900008,H20
HIGm0163,DJM Enc2,111,13,October,Summer,10,2005,13/10/2005,286,42,Yes,0,Left,40,dorsal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,26.43900008,H20
HIGm0164,DJM Enc2,111,13,October,Summer,10,2005,13/10/2005,286,42,No,0,Right,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.43900008,H20
HIGm0165,DJM Enc2,111,13,October,Summer,10,2005,13/10/2005,286,42,No,0,Right,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.43900008,H20
HIGm0167,DJM Enc2,111,13,October,Summer,10,2005,13/10/2005,286,42,No,0,Right,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.43900008,H20
HIGm0168,DJM Enc2,111,13,October,Summer,10,2005,13/10/2005,286,42,No,0,Right,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.43900008,H20
HIGm0212,DJM Enc2,111,13,October,Summer,10,2005,13/10/2005,286,42,Yes,0,Right,30,lateral,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,26.43900008,H20
HIGm0334,DJM Enc2,111,13,October,Summer,10,2005,13/10/2005,286,42,No,0,Right,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.43900008,H20
HIGm0335,DJM Enc2,111,13,October,Summer,10,2005,13/10/2005,286,42,Yes,0,Both,30,lateral,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,26.43900008,H20
HIGm0336,DJM Enc2,111,13,October,Summer,10,2005,13/10/2005,286,42,No,0,Right,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.43900008,H20
HIGm0337,DJM Enc2,111,13,October,Summer,10,2005,13/10/2005,286,42,No,0,Left,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.43900008,H20
HIGm0340,DJM Enc2,111,13,October,Summer,10,2005,13/10/2005,286,42,No,0,Right,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.43900008,H20
HIGm0341,DJM Enc2,111,13,October,Summer,10,2005,13/10/2005,286,42,No,0,Right,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.43900008,H20
HIGm0416,DJM Enc2,111,13,October,Summer,10,2005,13/10/2005,286,42,No,0,Right,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.43900008,H20
HIGm0668,DJM,115,18,October,Summer,10,2005,18/10/2005,291,43,Yes,1,Left,20,dorsal,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,26.34950897,H22
HIGm0151,DJM,115,18,October,Summer,10,2005,18/10/2005,291,43,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.34950897,H22
HIGm0152,DJM,115,18,October,Summer,10,2005,18/10/2005,291,43,No,0,Both,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.34950897,H22
HIGm0153,DJM,115,18,October,Summer,10,2005,18/10/2005,291,43,No,0,Left,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.34950897,H22
HIGm0154,DJM,115,18,October,Summer,10,2005,18/10/2005,291,43,No,0,Right,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.34950897,H22
HIGm0155,DJM,115,18,October,Summer,10,2005,18/10/2005,291,43,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.34950897,H22
HIGm0156,DJM,115,18,October,Summer,10,2005,18/10/2005,291,43,Yes,0,Left,30,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26.34950897,H22
HIGm0161,DJM,115,18,October,Summer,10,2005,18/10/2005,291,43,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.34950897,H22
HIGm0162,DJM,115,18,October,Summer,10,2005,18/10/2005,291,43,No,0,Left,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.34950897,H22
HIGm0166,DJM,115,18,October,Summer,10,2005,18/10/2005,291,43,No,0,Right,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.34950897,H22
HIGm0169,DJM,115,18,October,Summer,10,2005,18/10/2005,291,43,Yes,0,Left,20,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26.34950897,H22
HIGm0290,DJM,115,18,October,Summer,10,2005,18/10/2005,291,43,Yes,0,Right,20,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.34950897,H22
HIGm0291,DJM,115,18,October,Summer,10,2005,18/10/2005,291,43,Yes,0,Both,20,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.34950897,H22
HIGm0292,DJM,115,18,October,Summer,10,2005,18/10/2005,291,43,Yes,0,Left,20,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.34950897,H22
HIGm0293,DJM,115,18,October,Summer,10,2005,18/10/2005,291,43,No,0,Left,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.34950897,H22
HIGm0294,DJM,115,18,October,Summer,10,2005,18/10/2005,291,43,No,0,Right,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.34950897,H22
HIGm0295,DJM,115,18,October,Summer,10,2005,18/10/2005,291,43,No,0,Right,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.34950897,H22
HIGm0296,DJM,115,18,October,Summer,10,2005,18/10/2005,291,43,Yes,0,Left,20,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.34950897,H22
HIGm0297,DJM,115,18,October,Summer,10,2005,18/10/2005,291,43,No,0,Right,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.34950897,H22
HIGm0298,DJM,115,18,October,Summer,10,2005,18/10/2005,291,43,Yes,0,Both,30,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,26.34950897,H22
HIGm0302,DJM,115,18,October,Summer,10,2005,18/10/2005,291,43,No,0,Right,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.34950897,H22
HIGm0375,DJM,115,18,October,Summer,10,2005,18/10/2005,291,43,Yes,0,Both,20,head,0,0,0,0,0,0,0,0,0,0,2,2,0,2,6,26.34950897,H22
HIGm0379,DJM,115,18,October,Summer,10,2005,18/10/2005,291,43,No,0,Right,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.34950897,H22
HIGm0383,DJM,115,18,October,Summer,10,2005,18/10/2005,291,43,No,0,Right,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.34950897,H22
HIGm0411,DJM,115,18,October,Summer,10,2005,18/10/2005,291,43,Yes,0,Both,10,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.34950897,H22
HIGm0153,DJM,121,11,November,Autumn,11,2005,11/11/2005,315,46,Yes,1,Left,30,head,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26.2916938,H22
HIGm0151,DJM,121,11,November,Autumn,11,2005,11/11/2005,315,46,Yes,0,Both,20,lateral,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,26.2916938,H22
HIGm0152,DJM,121,11,November,Autumn,11,2005,11/11/2005,315,46,No,0,Left,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2916938,H22
HIGm0154,DJM,121,11,November,Autumn,11,2005,11/11/2005,315,46,No,0,Left,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2916938,H22
HIGm0155,DJM,121,11,November,Autumn,11,2005,11/11/2005,315,46,No,0,Left,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2916938,H22
HIGm0161,DJM,121,11,November,Autumn,11,2005,11/11/2005,315,46,Yes,0,Right,30,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26.2916938,H22
HIGm0166,DJM,121,11,November,Autumn,11,2005,11/11/2005,315,46,No,0,Right,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2916938,H22
HIGm0169,DJM,121,11,November,Autumn,11,2005,11/11/2005,315,46,No,0,Left,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2916938,H22
HIGm0291,DJM,121,11,November,Autumn,11,2005,11/11/2005,315,46,No,0,Left,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2916938,H22
HIGm0295,DJM,121,11,November,Autumn,11,2005,11/11/2005,315,46,Yes,0,Right,30,lateral,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,26.2916938,H22
HIGm0298,DJM,121,11,November,Autumn,11,2005,11/11/2005,315,46,No,0,Left,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2916938,H22
HIGm0307,DJM,121,11,November,Autumn,11,2005,11/11/2005,315,46,No,0,Left,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2916938,H22
HIGm0308,DJM,121,11,November,Autumn,11,2005,11/11/2005,315,46,No,0,Left,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2916938,H22
HIGm0309,DJM,121,11,November,Autumn,11,2005,11/11/2005,315,46,No,0,Left,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2916938,H22
HIGm0310,DJM,121,11,November,Autumn,11,2005,11/11/2005,315,46,Yes,0,Right,30,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26.2916938,H22
HIGm0311,DJM,121,11,November,Autumn,11,2005,11/11/2005,315,46,No,0,Left,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2916938,H22
HIGm0313,DJM,121,11,November,Autumn,11,2005,11/11/2005,315,46,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2916938,H22
HIGm0314,DJM,121,11,November,Autumn,11,2005,11/11/2005,315,46,No,0,Both,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2916938,H22
HIGm0315,DJM,121,11,November,Autumn,11,2005,11/11/2005,315,46,No,0,Right,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2916938,H22
HIGm0316,DJM,121,11,November,Autumn,11,2005,11/11/2005,315,46,No,0,Both,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2916938,H22
HIGm0318,DJM,121,11,November,Autumn,11,2005,11/11/2005,315,46,Yes,0,Right,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2916938,H22
HIGm0319,DJM,121,11,November,Autumn,11,2005,11/11/2005,315,46,No,0,Right,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2916938,H22
HIGm0320,DJM,121,11,November,Autumn,11,2005,11/11/2005,315,46,No,0,Left,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2916938,H22
HIGm0375,DJM,121,11,November,Autumn,11,2005,11/11/2005,315,46,Yes,0,Left,30,lateral,0,0,0,0,0,0,0,0,0,0,0,2,0,5,7,26.2916938,H22
HIGm0379,DJM,121,11,November,Autumn,11,2005,11/11/2005,315,46,No,0,Right,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2916938,H22
HIGm0380,DJM,121,11,November,Autumn,11,2005,11/11/2005,315,46,Yes,0,Right,20,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26.2916938,H22
HIGm0383,DJM,121,11,November,Autumn,11,2005,11/11/2005,315,46,No,0,Left,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2916938,H22
HIGm0668,DJM,121,11,November,Autumn,11,2005,11/11/2005,315,46,Yes,0,Left,20,dorsal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,26.2916938,H22
HIGm0151,DJM Enc1,125,22,November,Autumn,11,2005,22/11/2005,326,48,Yes,0,Left,30,peduncle,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,25.73470473,H22
HIGm0161,DJM Enc1,125,22,November,Autumn,11,2005,22/11/2005,326,48,Yes,0,Right,40,peduncle,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,25.73470473,H22
HIGm0152,DJM Enc1,125,22,November,Autumn,11,2005,22/11/2005,326,48,No,0,Left,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.73470473,H22
HIGm0154,DJM Enc1,125,22,November,Autumn,11,2005,22/11/2005,326,48,Yes,0,Left,30,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25.73470473,H22
HIGm0155,DJM Enc1,125,22,November,Autumn,11,2005,22/11/2005,326,48,No,0,Left,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.73470473,H22
HIGm0156,DJM Enc1,125,22,November,Autumn,11,2005,22/11/2005,326,48,No,0,Left,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.73470473,H22
HIGm0162,DJM Enc1,125,22,November,Autumn,11,2005,22/11/2005,326,48,No,0,Left,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.73470473,H22
HIGm0166,DJM Enc1,125,22,November,Autumn,11,2005,22/11/2005,326,48,Yes,0,Left,20,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25.73470473,H22
HIGm0169,DJM Enc1,125,22,November,Autumn,11,2005,22/11/2005,326,48,No,0,Left,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.73470473,H22
HIGm0291,DJM Enc1,125,22,November,Autumn,11,2005,22/11/2005,326,48,Yes,0,Left,20,lateral,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,25.73470473,H22
HIGm0292,DJM Enc1,125,22,November,Autumn,11,2005,22/11/2005,326,48,No,0,Left,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.73470473,H22
HIGm0293,DJM Enc1,125,22,November,Autumn,11,2005,22/11/2005,326,48,No,0,Left,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.73470473,H22
HIGm0296,DJM Enc1,125,22,November,Autumn,11,2005,22/11/2005,326,48,Yes,0,Left,30,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,25.73470473,H22
HIGm0298,DJM Enc1,125,22,November,Autumn,11,2005,22/11/2005,326,48,No,0,Left,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.73470473,H22
HIGm0302,DJM Enc1,125,22,November,Autumn,11,2005,22/11/2005,326,48,Yes,0,Left,20,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,25.73470473,H22
HIGm0375,DJM Enc1,125,22,November,Autumn,11,2005,22/11/2005,326,48,Yes,0,Both,20,lateral,0,0,0,0,0,0,0,0,0,0,0,2,0,4,6,25.73470473,H22
HIGm0380,DJM Enc1,125,22,November,Autumn,11,2005,22/11/2005,326,48,Yes,0,Right,20,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,25.73470473,H22
HIGm0383,DJM Enc1,125,22,November,Autumn,11,2005,22/11/2005,326,48,No,0,Left,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.73470473,H22
HIGm0411,DJM Enc1,125,22,November,Autumn,11,2005,22/11/2005,326,48,Yes,0,Left,20,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,25.73470473,H22
HIGm0668,DJM Enc1,125,22,November,Autumn,11,2005,22/11/2005,326,48,Yes,0,Left,20,dorsal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,25.73470473,H22
HIGm0497,Enc3,130,20,March,Winter,3,2006,20/03/2006,79,12,Yes,0,Both,30,lateral,0,0,0,0,0,0,1,0,1,2,0,0,0,5,5,24.30327999,H2
HIGm0498,Enc3,130,20,March,Winter,3,2006,20/03/2006,79,12,No,0,Both,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.30327999,H2
HIGm0499,Enc3,130,20,March,Winter,3,2006,20/03/2006,79,12,No,0,Both,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.30327999,H2
HIGm0500,Enc3,130,20,March,Winter,3,2006,20/03/2006,79,12,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.30327999,H2
HIGm0501,Enc3,130,20,March,Winter,3,2006,20/03/2006,79,12,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.30327999,H2
HIGm0502,Enc3,130,20,March,Winter,3,2006,20/03/2006,79,12,Yes,0,Both,30,lateral,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,24.30327999,H2
HIGm0503,Enc3,130,20,March,Winter,3,2006,20/03/2006,79,12,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.30327999,H2
HIGm0548,Enc3,130,20,March,Winter,3,2006,20/03/2006,79,12,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.30327999,H2
HIGm0554,Enc3,130,20,March,Winter,3,2006,20/03/2006,79,12,Yes,0,Both,20,lateral,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,24.30327999,H2
HIGm0580,Enc3,130,20,March,Winter,3,2006,20/03/2006,79,12,Yes,0,Both,20,lateral,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,24.30327999,H2
HIGm0581,Enc3,130,20,March,Winter,3,2006,20/03/2006,79,12,Yes,0,Both,20,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,24.30327999,H2
HIGm0151,Enc7,135,22,March,Winter,3,2006,22/03/2006,81,12,No,0,Both,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.30327999,H22
HIGm0152,Enc7,135,22,March,Winter,3,2006,22/03/2006,81,12,No,0,Right,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.30327999,H22
HIGm0153,Enc7,135,22,March,Winter,3,2006,22/03/2006,81,12,Yes,0,Right,30,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24.30327999,H22
HIGm0154,Enc7,135,22,March,Winter,3,2006,22/03/2006,81,12,No,0,Right,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.30327999,H22
HIGm0155,Enc7,135,22,March,Winter,3,2006,22/03/2006,81,12,No,0,Left,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.30327999,H22
HIGm0156,Enc7,135,22,March,Winter,3,2006,22/03/2006,81,12,No,0,Right,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.30327999,H22
HIGm0161,Enc7,135,22,March,Winter,3,2006,22/03/2006,81,12,No,0,Both,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.30327999,H22
HIGm0162,Enc7,135,22,March,Winter,3,2006,22/03/2006,81,12,No,0,Right,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.30327999,H22
HIGm0169,Enc7,135,22,March,Winter,3,2006,22/03/2006,81,12,No,0,Right,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.30327999,H22
HIGm0302,Enc7,135,22,March,Winter,3,2006,22/03/2006,81,12,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.30327999,H22
HIGm0375,Enc7,135,22,March,Winter,3,2006,22/03/2006,81,12,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.30327999,H22
HIGm0380,Enc7,135,22,March,Winter,3,2006,22/03/2006,81,12,No,0,Both,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.30327999,H22
HIGm0383,Enc7,135,22,March,Winter,3,2006,22/03/2006,81,12,No,0,Right,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.30327999,H22
HIGm0668,Enc7,135,22,March,Winter,3,2006,22/03/2006,81,12,Yes,0,Both,20,lateral,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,24.30327999,H22
HIGm0677,Enc2,136,23,March,Winter,3,2006,23/03/2006,82,12,No,0,Left,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.30327999,H7
HIGm0678,Enc2,136,23,March,Winter,3,2006,23/03/2006,82,12,No,0,Left,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.30327999,H7
HIGm0680,Enc2,136,23,March,Winter,3,2006,23/03/2006,82,12,No,0,Left,10,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.30327999,H7
HIGm0681,Enc2,136,23,March,Winter,3,2006,23/03/2006,82,12,Yes,0,Left,20,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24.30327999,H7
HIGm0682,Enc2,136,23,March,Winter,3,2006,23/03/2006,82,12,No,0,Both,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.30327999,H7
HIGm0683,Enc2,136,23,March,Winter,3,2006,23/03/2006,82,12,Yes,0,Left,20,peduncle,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24.30327999,H7
HIGm0684,Enc2,136,23,March,Winter,3,2006,23/03/2006,82,12,No,0,Left,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.30327999,H7
HIGm0685,Enc2,136,23,March,Winter,3,2006,23/03/2006,82,12,No,0,Left,20,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.30327999,H7
HIGm0687,Enc2,136,23,March,Winter,3,2006,23/03/2006,82,12,Yes,0,Both,10,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,24.30327999,H7
HIGm0688,Enc2,136,23,March,Winter,3,2006,23/03/2006,82,12,No,0,Left,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.30327999,H7
HIGm0576,Enc2,138,25,March,Winter,3,2006,25/03/2006,84,12,Yes,0,Left,30,peduncle,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,24.30327999,H21
HIGm0696,Enc2,138,25,March,Winter,3,2006,25/03/2006,84,12,Yes,0,Left,10,lateral,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,24.30327999,H21
HIGm0697,Enc2,138,25,March,Winter,3,2006,25/03/2006,84,12,Yes,0,Left,20,peduncle,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,24.30327999,H21
HIGm0575,Enc2,138,25,March,Winter,3,2006,25/03/2006,84,12,Yes,1,Both,20,dorsal,0,0,1,0,1,0,0,0,0,0,0,2,1,0,3,24.30327999,H21
HIGm0577,Enc2,138,25,March,Winter,3,2006,25/03/2006,84,12,Yes,0,Both,30,lateral,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,24.30327999,H21
HIGm0693,Enc2,138,25,March,Winter,3,2006,25/03/2006,84,12,Yes,0,Both,20,lateral,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,24.30327999,H21
HIGm0694,Enc2,138,25,March,Winter,3,2006,25/03/2006,84,12,No,0,Left,30,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.30327999,H21
